"yearold","stnum","adopt","fiscal","eelct1","elect2","income","neighbor","religion","gov6099","cit6099","wideodif","year","ideodistgov6099","malideodistgov6099","ideology_relative_berry"
84,18,0,-0.224000006914139,0,0,98.6100006103516,0,18.3999996185303,38.1875,26.1431407928467,6.11250019073486,21,13.429126739502,13.429126739502,23.3337708641501
85,18,0,-0.202999994158745,0,1,100.099998474121,0,18.3999996185303,51.5,31.6979999542236,7.19999980926514,22,4.60374450683594,4.60374450683594,15.5640276046026
86,18,0,-0.0820000022649765,0,1,100.900001525879,0,18.3999996185303,54.75,34.9286689758301,10.4499998092651,23,2.23054504394531,2.23054504394531,14.8614809729836
64,19,0,-0.171000003814697,0,1,58.0800018310547,0,2.29999995231628,50.3333282470703,74.0959930419922,6.03332996368408,1,0,0.436664581298828,0.436665008465447
65,19,0,-0.143999993801117,0,1,61.3199996948242,1,2.29999995231628,71.3427124023438,74.5565185546875,27.0427093505859,2,22.0927124023438,22.0927124023438,22.0927124023438
66,19,0,-0.0949999988079071,1,0,63.9300003051758,1,2.29999995231628,75.2791366577148,78.3170928955078,30.9791393280029,3,26.0291366577148,26.0291366577148,26.0291366577148
67,19,0,-0.109999999403954,0,0,67.3899993896484,1,2.29999995231628,54.1666717529297,56.7653999328613,9.86666965484619,4,4.91667175292969,4.91667175292969,4.91667175292969
68,19,0,-0.180999994277954,0,1,69.9599990844727,1,2.29999995231628,57.3333282470703,59.8576316833496,13.0333299636841,5,7.43155670166016,7.43155670166016,7.43155860900879
69,19,0,-0.195999994874001,0,1,70.620002746582,1,2.29999995231628,63.2311592102051,62.6450691223145,18.9311599731445,6,13.3293876647949,13.3293876647949,13.3293895721436
70,19,0,-0.196999996900558,1,0,73.4000015258789,1,2.29999995231628,61.0617294311523,61.1590614318848,16.7617301940918,7,11.1599578857422,11.1599578857422,11.1599597930908
71,19,0,-0.194000005722046,0,0,74.8199996948242,1,2.29999995231628,63.1259994506836,61.9112091064453,18.826000213623,8,13.2242279052734,13.2242279052734,13.2242298126221
72,19,0,-0.207000002264977,0,1,74.7399978637695,1,2.29999995231628,63.2579917907715,62.4974098205566,18.9579906463623,9,18.2356758117676,18.2356758117676,16.6091918945312
73,19,0,-0.119000002741814,0,1,77.2200012207031,2,2.29999995231628,74.5355377197266,73.0202789306641,30.2355403900146,10,19.7967262268066,19.7967262268066,20.4665571848551
74,19,1,-0.126000002026558,1,0,81.9899978637695,2,2.29999995231628,77.3778228759766,75.0378036499023,16.53782081604,11,15.6559219360352,15.6559219360352,20.0659849984305
64,20,0,-0.328000009059906,0,1,79.370002746582,0,4.90000009536743,91,76.0410690307617,30.1599998474121,1,0,40.2300071716309,40.2300067444642
65,20,0,-0.310000002384186,0,1,81.7799987792969,0,4.90000009536743,88.9375,65.3938598632812,28.0974998474121,2,39.6875,39.6875,39.6875
66,20,0,-0.300000011920929,1,0,84.2399978637695,0,4.90000009536743,88.375,61.1849098205566,27.5349998474121,3,39.125,39.125,39.125
67,20,0,-0.0599999986588955,0,0,87.2099990844727,0,4.90000009536743,68.8333435058594,69.8876876831055,7.99334001541138,4,19.5833435058594,19.5833435058594,19.5833435058594
68,20,0,-0.0529999993741512,0,1,90.9599990844727,0,4.90000009536743,69.5833435058594,71.2775192260742,8.74333953857422,5,19.6815719604492,19.6815719604492,19.6815738677979
69,20,0,-0.0719999969005585,0,1,93.7600021362305,0,4.90000009536743,75.6999969482422,60.0120391845703,14.8599996566772,6,25.798225402832,25.798225402832,25.7982273101807
70,20,0,-0.0320000015199184,1,0,96.6399993896484,0,4.90000009536743,67.4000015258789,55.9093284606934,6.55999994277954,7,17.4982299804688,17.4982299804688,17.4982318878174
71,20,0,0.00700000021606684,0,0,100,0,4.90000009536743,69.3000030517578,55.3662109375,8.46000003814697,8,19.3982315063477,19.3982315063477,19.3982334136963
72,20,0,-0.0939999967813492,0,1,100.5,0,4.90000009536743,64.3000030517578,53.2996597290039,3.46000003814697,9,19.2776870727539,19.2776870727539,17.6512031555176
73,20,1,-0.131999999284744,0,1,105.300003051758,1,4.90000009536743,72.75,57.928108215332,3.25,10,18.0111885070801,18.0111885070801,19.7799015045166
64,21,0,-0.300999999046326,1,0,82.2900009155273,0,0.800000011920929,96.5,71.9120788574219,20.5,1,0,45.7300071716309,45.7300067444642
65,21,0,-0.31700000166893,0,0,85.6600036621094,1,0.800000011920929,57.2440490722656,60.9693603515625,18.7559509277344,2,7.99404907226562,7.99404907226562,7.99404907226562
66,21,0,-0.310000002384186,1,0,85.5400009155273,1,0.800000011920929,58.9880981445312,63.1584205627441,17.0118999481201,3,9.73809814453125,9.73809814453125,9.73809814453125
67,21,0,-0.0829999968409538,0,0,89.0199966430664,1,0.800000011920929,71.0357131958008,73.0861892700195,4.96429014205933,4,21.7857131958008,21.7857131958008,21.7857131958008
68,21,0,-0.0590000003576279,0,1,93.8899993896484,2,0.800000011920929,79.7678527832031,80.6280899047852,3.76784992218018,5,29.866081237793,29.866081237793,29.8660831451416
69,21,0,-0.0939999967813492,0,1,95.0599975585938,2,0.800000011920929,79.7937469482422,80.3603668212891,3.79375004768372,6,29.891975402832,29.891975402832,29.8919773101807
70,21,0,-0.0659999996423721,1,0,98.0299987792969,2,0.800000011920929,71.9749984741211,73.1317977905273,4.02500009536743,7,22.0732269287109,22.0732269287109,22.0732288360596
71,21,0,-0.118000000715256,0,0,101.300003051758,2,0.800000011920929,72.7388916015625,74.4211120605469,3.26111006736755,8,22.8371200561523,22.8371200561523,22.837121963501
72,21,1,-0.186000004410744,0,1,101.5,2,0.800000011920929,74.2611083984375,75.8664627075195,0.738889992237091,9,29.2387924194336,29.2387924194336,27.6123085021973
64,22,0,-0.275999993085861,1,0,74.5,0,7.5,17.877269744873,55.9424591064453,57.122730255127,1,0,32.8927230834961,32.8927235106627
65,22,0,-0.234999999403954,0,0,78.2200012207031,0,7.5,49.8136291503906,54.3255805969238,25.1863708496094,2,0.563629150390625,0.563629150390625,0.563629150390625
66,22,0,-0.219999998807907,1,0,84.370002746582,0,7.5,49.4181709289551,51.8370704650879,25.5818290710449,3,0.168170928955078,0.168170928955078,0.168170928955078
67,22,0,-0.0970000028610229,0,0,88.9599990844727,0,7.5,34.6795196533203,57.882869720459,40.3204803466797,4,14.5704803466797,14.5704803466797,14.5704803466797
68,22,0,-0.168999999761581,0,1,90.0100021362305,0,7.5,52.0121116638184,67.2745666503906,22.9878902435303,5,2.1103401184082,2.1103401184082,2.11034202575684
69,22,0,-0.0970000028610229,0,1,94.0400009155273,0,7.5,56.1019706726074,69.9711837768555,18.8980293273926,6,6.20019912719727,6.20019912719727,6.2002010345459
70,22,0,-0.0649999976158142,1,0,97.1900024414062,0,7.5,41.8531188964844,59.943660736084,33.1468811035156,7,8.04865264892578,8.04865264892578,8.04865074157715
71,22,0,-0.101999998092651,0,0,96.3899993896484,0,7.5,36.4015693664551,54.159969329834,38.5984306335449,8,13.5002021789551,13.5002021789551,13.5002002716064
72,22,1,-0.149000003933907,0,1,98.6699981689453,0,7.5,37.6803283691406,57.3616104125977,18.6596698760986,9,7.34198760986328,7.34198760986328,8.96847152709961
64,23,0,-0.244000002741814,0,1,67.4700012207031,0,9.30000019073486,58.5734481811523,61.2198600769043,2.23344993591309,1,0,7.8034553527832,7.80345492561658
65,23,0,-0.256000012159348,0,1,67.8099975585938,0,9.30000019073486,47.9368782043457,49.1996994018555,8.40312004089355,2,1.3131217956543,1.3131217956543,1.3131217956543
66,23,0,-0.270999997854233,1,0,74.8600006103516,0,9.30000019073486,47.5834617614746,47.0594482421875,8.75654029846191,3,1.66653823852539,1.66653823852539,1.66653823852539
67,23,0,0.0500000007450581,0,0,79.0199966430664,0,9.30000019073486,11.3999996185303,49.9896202087402,44.939998626709,4,37.8499984741211,37.8499984741211,37.8500003814697
68,23,0,0.0350000001490116,0,1,81.8399963378906,0,9.30000019073486,29.1000003814697,52.6582717895508,27.2399997711182,5,20.8017711639404,20.8017711639404,20.8017692565918
69,23,0,0,0,1,83.7799987792969,0,9.30000019073486,27.7999992370605,61.8282203674316,28.5400009155273,6,22.1017723083496,22.1017723083496,22.101770401001
70,23,0,0.00899999961256981,1,0,87.2300033569336,0,9.30000019073486,20.7999992370605,58.0968208312988,35.5400009155273,7,29.1017723083496,29.1017723083496,29.101770401001
71,23,0,-0.0520000010728836,0,0,89.7900009155273,0,9.30000019073486,67.5369186401367,59.4436302185059,11.1969203948975,8,17.6351470947266,17.6351470947266,17.6351490020752
72,23,0,-0.0939999967813492,0,1,89.9100036621094,0,9.30000019073486,65.4796295166016,57.6674690246582,9.13963031768799,9,20.4573135375977,20.4573135375977,18.8308296203613
73,23,0,-0.0549999997019768,0,1,93.3399963378906,0,9.30000019073486,77.3102569580078,54.0791893005371,20.9702606201172,10,22.5714454650879,22.5714454650879,22.5714461008708
74,23,0,-0.0179999992251396,1,0,104.300003051758,0,9.30000019073486,81.4823379516602,64.3975524902344,25.1423397064209,11,19.7604370117188,19.7604370117188,24.1705000741141
75,23,0,0.00700000021606684,0,0,99.4400024414062,0,9.30000019073486,92.1707000732422,66.2888336181641,35.8306999206543,12,28.1043090820312,28.1043090820312,29.143987829035
76,23,0,0.0240000002086163,0,1,97.4400024414062,0,9.30000019073486,77.9090881347656,50.5307502746582,21.5690898895264,13,11.3630065917969,11.3630065917969,14.7747538884481
77,23,0,-0.068000003695488,0,1,98.5800018310547,0,9.30000019073486,78.9166564941406,53.6090087890625,22.57666015625,14,12.3705749511719,12.3705749511719,15.6143941879272
78,23,0,-0.0700000002980232,1,0,106.599998474121,0,9.30000019073486,78.6666564941406,45.5840606689453,22.32666015625,15,12.1205749511719,12.1205749511719,15.4060608545939
79,23,0,-0.0390000008046627,0,0,109.800003051758,0,9.30000019073486,49.7552108764648,56.6203804016113,6.58479022979736,16,5.93891143798828,5.93891143798828,16.6724354670598
80,23,0,0.00499999988824129,0,1,114.099998474121,0,9.30000019073486,50.0884895324707,54.5424385070801,6.25151014328003,17,5.60563278198242,5.60563278198242,16.4929777292105
81,23,0,-0.0299999993294477,0,1,112.400001525879,0,9.30000019073486,47.6447792053223,51.484920501709,8.69521999359131,18,8.04934310913086,8.04934310913086,18.0557787968562
82,23,0,-0.061999998986721,1,0,113.300003051758,0,9.30000019073486,56.2858505249023,60.2393493652344,0.0541500002145767,19,12.8004112243652,12.8004112243652,15.9017150061471
83,23,0,-0.119999997317791,0,0,111.699996948242,0,9.30000019073486,88.5594024658203,58.2777481079102,32.2193984985352,20,28.0488357543945,28.0488357543945,27.8646966218948
84,23,0,0.0529999993741512,0,1,114.400001525879,0,9.30000019073486,80.0707473754883,53.3051795959473,23.730749130249,21,28.4541206359863,28.4541206359863,21.58371925354
85,23,0,0.0379999987781048,0,1,122.599998474121,0,9.30000019073486,73.8005218505859,54.567138671875,17.4605197906494,22,17.69677734375,17.69677734375,17.9850720905122
86,23,0,0.017000000923872,1,0,126.099998474121,1,9.30000019073486,76.2005233764648,57.6229782104492,19.8605194091797,23,19.2199783325195,19.2199783325195,18.9513829838146
64,24,0,-0.252999991178513,0,0,40.3300018310547,0,34.4000015258789,7.85714292526245,6.95575618743896,48.4828567504883,1,0,42.9128494262695,42.9128503302733
65,24,0,-0.300000011920929,0,1,41.3300018310547,0,34.4000015258789,1.83333301544189,1.24579405784607,54.5066680908203,2,47.4166679382324,47.4166679382324,47.4166669845581
66,24,0,-0.254000008106232,0,1,44.8600006103516,0,34.4000015258789,1.33333301544189,0.962539672851562,55.0066680908203,3,47.9166679382324,47.9166679382324,47.9166669845581
67,24,0,-0.017000000923872,1,0,48.3600006103516,0,34.4000015258789,2.85714292526245,6.34422922134399,53.4828567504883,4,46.3928565979004,46.3928565979004,46.3928570747375
68,24,0,-0.0399999991059303,0,0,50.4900016784668,0,34.4000015258789,3.57142901420593,6.39828586578369,52.7685699462891,5,46.3303413391113,46.3303413391113,46.3303406238556
69,24,0,-0.122000001370907,0,1,55.9700012207031,0,34.4000015258789,8.64285755157471,9.99469470977783,47.6971435546875,6,41.2589149475098,41.2589149475098,41.2589120864868
70,24,0,-0.104999996721745,0,1,57.4700012207031,0,34.4000015258789,11.9285697937012,11.3817796707153,44.4114303588867,7,37.973201751709,37.973201751709,37.9731998443604
71,24,0,-0.096000000834465,1,0,60.8199996948242,0,34.4000015258789,17,14.7744197845459,39.3400001525879,8,32.9017715454102,32.9017715454102,32.9017696380615
72,24,0,-0.0970000028610229,0,0,62.2900009155273,0,34.4000015258789,7.07142877578735,6.7230281829834,49.2685699462891,9,37.9508857727051,37.9508857727051,39.5773711204529
73,24,0,-0.0590000003576279,0,1,65.4899978637695,0,34.4000015258789,18.2999992370605,13.9367599487305,38.0400009155273,10,36.4388122558594,36.4388122558594,36.4388116200765
74,24,0,-0.00800000037997961,0,1,71.7900009155273,0,34.4000015258789,15.1999998092651,11.183910369873,41.1399993896484,11,46.521900177002,46.521900177002,42.1118380682809
75,24,0,-0.0670000016689301,1,0,69.1100006103516,0,34.4000015258789,16.3999996185303,14.1610298156738,39.939998626709,12,47.666389465332,47.666389465332,46.6267126256769
76,24,0,-0.0900000035762787,0,0,68.6100006103516,0,34.4000015258789,20.2000007629395,20.0270690917969,36.1399993896484,13,46.3460807800293,46.3460807800293,43.8244854609172
77,24,0,-0.128000006079674,0,1,72.9499969482422,0,34.4000015258789,16.2999992370605,13.2488098144531,40.0400009155273,14,50.2460823059082,50.2460823059082,47.7244869867961
78,24,0,-0.0850000008940697,0,1,75.370002746582,0,34.4000015258789,14.8999996185303,13.0166597366333,41.439998626709,15,51.6460800170898,51.6460800170898,49.1244866053263
79,24,0,-0.017000000923872,1,0,80.2300033569336,0,34.4000015258789,18,11.925669670105,38.3400001525879,16,37.6941223144531,37.6941223144531,45.013424213116
80,24,0,-0.063000001013279,0,0,76.5699996948242,0,34.4000015258789,21.25,16.615270614624,35.0900001525879,17,34.4441223144531,34.4441223144531,41.763424213116
81,24,0,-0.0780000016093254,0,1,76.0899963378906,0,34.4000015258789,31.3999996185303,19.8770503997803,24.9400005340576,18,24.2941226959229,24.2941226959229,31.6134245945857
82,24,0,-0.11599999666214,0,1,77.7799987792969,0,34.4000015258789,44.2000007629395,26.9603805541992,12.1400003433228,19,0.714561462402344,0.714561462402344,20.1615329469953
83,24,0,-0.104000002145767,1,0,77.2300033569336,0,34.4000015258789,52.625,29.5734405517578,3.71499991416931,20,7.88556671142578,7.88556671142578,17.6304827928543
84,24,0,-0.111000001430511,0,0,77.9800033569336,0,34.4000015258789,40.25,23.8872394561768,16.0900001525879,21,11.366626739502,11.366626739502,21.9385978474337
85,24,0,-0.0759999975562096,0,1,81.25,0,34.4000015258789,45,28.2699394226074,11.3400001525879,22,11.1037445068359,11.1037445068359,17.9014960697719
86,24,0,-0.0719999969005585,0,1,82.2099990844727,0,34.4000015258789,45.625,29.8600406646729,10.7150001525879,23,11.3555450439453,11.3555450439453,17.3427008715543
64,25,0,-0.211999997496605,1,0,71.7099990844727,0,20.3999996185303,77.7222213745117,48.9331703186035,21.3822193145752,1,0,26.9522285461426,26.952228118976
65,25,0,-0.174999997019768,0,0,73.3600006103516,0,20.3999996185303,63.8499984741211,40.0541191101074,7.51000022888184,2,14.5999984741211,14.5999984741211,14.5999984741211
66,25,0,-0.143999993801117,0,1,74.6699981689453,0,20.3999996185303,61.2000007629395,37.2775001525879,4.8600001335144,3,11.9500007629395,11.9500007629395,11.9500007629395
67,25,0,0.0469999983906746,0,1,76.6500015258789,0,20.3999996185303,53.3499984741211,33.0604591369629,2.99000000953674,4,4.09999847412109,4.09999847412109,4.09999847412109
68,25,0,0,1,0,79.9400024414062,0,20.3999996185303,48.5999984741211,29.103609085083,7.73999977111816,5,1.30177307128906,1.30177307128906,1.30177116394043
69,25,0,-0.0309999994933605,0,0,83.9700012207031,0,20.3999996185303,71,45.4658088684082,14.6599998474121,6,21.0982284545898,21.0982284545898,21.0982303619385
70,25,0,-0.0949999988079071,0,1,84.5,0,20.3999996185303,65.5454635620117,43.942440032959,9.20545959472656,7,15.6436920166016,15.6436920166016,15.6436939239502
71,25,0,-0.104000002145767,0,1,86.5699996948242,0,20.3999996185303,63.2272682189941,40.2991104125977,6.88726997375488,8,13.325496673584,13.325496673584,13.3254985809326
72,25,0,-0.108999997377396,1,0,87.7200012207031,0,20.3999996185303,64.6818237304688,40.115909576416,8.34181976318359,9,19.6595077514648,19.6595077514648,18.0330238342285
73,25,0,-0.0390000008046627,0,0,90.2200012207031,0,20.3999996185303,40.9080505371094,47.9604988098145,15.4319496154785,10,13.8307609558105,13.8307609558105,15.1617310841878
74,25,0,0.0219999998807907,0,1,97.8499984741211,0,20.3999996185303,33.8756408691406,42.1575508117676,22.4643592834473,11,27.8462600708008,27.8462600708008,23.4361970084054
75,25,0,-0.0120000001043081,0,1,92.4100036621094,1,20.3999996185303,36.7727317810059,45.0433006286621,19.5672702789307,12,27.2936592102051,27.2936592102051,26.2539804632013
76,25,0,-0.119999997317791,1,0,91.1500015258789,1,20.3999996185303,32.5443496704102,37.465648651123,23.7956504821777,13,34.0017318725586,34.0017318725586,31.4801365534465
77,25,0,-0.153999999165535,0,0,95.7699966430664,1,20.3999996185303,61.9444389343262,42.9047889709473,5.60444021224976,14,4.60164260864258,4.60164260864258,14.7735401789347
78,25,0,-0.0560000017285347,0,1,99.1500015258789,1,20.3999996185303,57.7222213745117,42.625129699707,1.38222002983093,15,8.82386016845703,8.82386016845703,15.4772431055705
79,25,0,-0.0219999998807907,0,1,102.699996948242,1,20.3999996185303,60.0555610656738,41.9804306030273,3.71555995941162,16,4.3614387512207,4.3614387512207,14.6334706819974
80,25,0,-0.0130000002682209,1,0,105.099998474121,1,20.3999996185303,57.1666717529297,42.3601188659668,0.826669991016388,17,1.47254943847656,1.47254943847656,14.8556929368239
81,25,0,-0.0820000022649765,0,0,103.800003051758,1,20.3999996185303,39.1357116699219,41.3007316589355,17.2042903900146,18,16.5584106445312,16.5584106445312,24.1016176663912
82,25,0,-0.142000004649162,0,1,102.099998474121,1,20.3999996185303,39.1285705566406,41.1147613525391,17.2114295959473,19,4.35686874389648,4.35686874389648,23.2043916157314
83,25,0,-0.0920000001788139,0,1,101.900001525879,1,20.3999996185303,49.3839302062988,52.9547500610352,6.95606994628906,20,11.126636505127,11.126636505127,18.3689113855362
84,25,1,-0.0579999983310699,1,0,105.5,1,20.3999996185303,44.9464302062988,47.002010345459,5.7035698890686,21,6.67019653320312,6.67019653320312,19.452252444099
64,26,0,-0.114000000059605,1,0,64.3099975585938,0,7.90000009536743,28.2083301544189,53.6531791687012,22.4416694641113,1,0,22.5616626739502,22.5616631011168
65,26,0,-0.136000007390976,0,0,64.5899963378906,0,7.90000009536743,37.9967613220215,43.3438186645508,12.6532402038574,2,11.2532386779785,11.2532386779785,11.2532386779785
66,26,0,-0.150000005960464,0,1,68.4899978637695,0,7.90000009536743,35.2715797424316,39.9187507629395,15.3784198760986,3,13.9784202575684,13.9784202575684,13.9784202575684
67,26,0,-0.131999999284744,0,1,71.4000015258789,0,7.90000009536743,18.354549407959,42.0707092285156,32.2954483032227,4,30.895450592041,30.895450592041,30.895450592041
68,26,0,-0.152999997138977,1,0,73.7300033569336,0,7.90000009536743,15.1802997589111,39.0573997497559,35.4696998596191,5,34.7214736938477,34.7214736938477,34.7214698791504
69,26,0,-0.149000003933907,0,0,74.1699981689453,0,7.90000009536743,64.5310287475586,49.3010406494141,13.8810300827026,6,14.6292572021484,14.6292572021484,14.6292591094971
70,26,0,-0.166999995708466,0,1,76.2900009155273,0,7.90000009536743,60.8700294494629,49.6035499572754,10.2200298309326,7,10.9682579040527,10.9682579040527,10.9682598114014
71,26,0,-0.163000002503395,0,1,80.1500015258789,0,7.90000009536743,63.19580078125,48.8651390075684,12.5458002090454,8,13.2940292358398,13.2940292358398,13.2940311431885
72,26,0,-0.180000007152557,1,0,81.4700012207031,0,7.90000009536743,60.4189987182617,49.5361709594727,9.76900005340576,9,15.3966827392578,15.3966827392578,13.7701988220215
73,26,0,-0.0850000008940697,0,0,83.7399978637695,0,7.90000009536743,72.3666687011719,55.9039688110352,21.7166690826416,10,17.627857208252,17.627857208252,19.6521244049072
74,26,0,-0.0610000006854534,0,1,94.4700012207031,0,7.90000009536743,67.7266693115234,48.292179107666,17.0766696929932,11,6.00476837158203,6.00476837158203,16.2365826198033
75,26,0,-0.0649999976158142,0,1,89.620002746582,0,7.90000009536743,81.875,52.0081901550293,31.2250003814697,12,17.8086090087891,17.8086090087891,19.0982877557928
76,26,0,-0.0879999995231628,1,0,92.9199981689453,0,7.90000009536743,77.75,50.1670608520508,27.1000003814697,13,11.2039184570312,11.2039184570312,14.6421804428101
77,26,0,-0.135000005364418,0,0,88.8600006103516,0,7.90000009536743,64.7074966430664,49.4722099304199,14.0574998855591,14,1.83858489990234,1.83858489990234,14.3130305608114
78,26,0,-0.143999993801117,0,1,91.9599990844727,0,7.90000009536743,53.6666603088379,43.8328514099121,3.01665997505188,15,12.8794212341309,12.8794212341309,16.5311447779338
79,26,0,-0.137999996542931,0,1,97.9199981689453,0,7.90000009536743,65.8581619262695,53.6081809997559,15.2081604003906,16,10.1640396118164,10.1640396118164,14.1871167696439
80,26,0,-0.100000001490116,1,0,98.0800018310547,0,7.90000009536743,62.4091911315918,51.3552703857422,11.7591896057129,17,6.71506881713867,6.71506881713867,14.4524222153884
81,26,0,-0.0590000003576279,0,0,98.6500015258789,0,7.90000009536743,51.0800018310547,49.6070709228516,0.430000007152557,18,4.61412048339844,4.61412048339844,16.0707456148588
82,26,0,-0.0390000008046627,0,1,99.0400009155273,0,7.90000009536743,54.064998626709,52.1635704040527,3.41499996185303,19,10.5795593261719,10.5795593261719,16.1687879562378
83,26,0,-0.0410000011324883,0,1,95.3199996948242,0,7.90000009536743,63.9599990844727,46.8040390014648,13.3100004196167,20,3.44943237304688,3.44943237304688,17.2167941331863
84,26,0,-0.103000000119209,1,0,95.7600021362305,0,7.90000009536743,62.560001373291,44.0545997619629,11.9099998474121,21,10.9433746337891,10.9433746337891,17.1487475002513
85,26,0,-0.11599999666214,0,0,99.870002746582,0,7.90000009536743,73.1458435058594,52.4028282165527,22.4958400726318,22,17.0420989990234,17.0420989990234,17.8291962941488
86,26,1,-0.108999997377396,0,1,98.1999969482422,0,7.90000009536743,69.1866607666016,46.6035804748535,7.98666000366211,23,12.2061157226562,12.2061157226562,16.946479363875
64,27,0,-0.219999998807907,1,0,89.4599990844727,0,10.8999996185303,34.9724197387695,31.0740699768066,26.2275791168213,1,0,15.7975730895996,15.7975735167662
65,27,0,-0.175999999046326,0,0,89.2799987792969,0,10.8999996185303,33,23.690710067749,28.2000007629395,2,16.25,16.25,16.25
66,27,0,-0.181999996304512,1,0,95.9400024414062,0,10.8999996185303,35.0999984741211,24.2510509490967,26.1000003814697,3,14.1500015258789,14.1500015258789,14.1500015258789
67,27,0,-0.0370000004768372,0,0,99.620002746582,0,10.8999996185303,6.09999990463257,21.243989944458,55.0999984741211,4,43.1500015258789,43.1500015258789,43.1500000953674
68,27,0,-0.0500000007450581,0,1,102.599998474121,0,10.8999996185303,13.1000003814697,26.5653095245361,48.0999984741211,5,36.8017730712891,36.8017730712891,36.8017692565918
69,27,0,0.0610000006854534,0,1,95.4599990844727,0,10.8999996185303,9.80000019073486,37.2777709960938,51.4000015258789,6,40.1017723083496,40.1017723083496,40.1017694473267
70,27,0,0.0329999998211861,1,0,97.7300033569336,0,10.8999996185303,5.69999980926514,31.4544696807861,55.5,7,44.2017707824707,44.2017707824707,44.2017698287964
71,27,0,0.0419999994337559,0,0,94.6800003051758,0,10.8999996185303,36.7113494873047,32.4855690002441,24.4886493682861,8,13.1904220581055,13.1904220581055,13.1904201507568
72,27,0,-0.00899999961256981,0,1,93.5899963378906,0,10.8999996185303,37.6352996826172,33.1978416442871,23.5646991729736,9,7.38701629638672,7.38701629638672,9.01350021362305
73,27,0,0.00700000021606684,0,1,92.4899978637695,0,10.8999996185303,31.3560695648193,28.0662803649902,29.8439292907715,10,23.3827419281006,23.3827419281006,23.3827412923177
74,27,0,0.0700000002980232,1,0,101.800003051758,0,10.8999996185303,31.1110897064209,29.8502197265625,30.0889091491699,11,30.6108112335205,30.6108112335205,26.2007481711251
75,27,0,0.0329999998211861,0,0,82.7699966430664,0,10.8999996185303,34.4997901916504,33.4712715148926,26.7002105712891,12,29.5666007995605,29.5666007995605,28.5269220525568
76,27,0,-0.0869999974966049,0,1,82.1800003051758,0,10.8999996185303,28.939790725708,27.4365005493164,32.2602081298828,13,37.6062927246094,37.6062927246094,35.0846954981486
77,27,0,-0.0529999993741512,0,1,74.879997253418,0,10.8999996185303,41.6500015258789,31.3872108459473,19.5499992370605,14,24.8960800170898,24.8960800170898,23.2872870763143
78,27,0,0.0020000000949949,1,0,71.8499984741211,0,10.8999996185303,31.6499996185303,23.8367404937744,29.5499992370605,15,34.8960800170898,34.8960800170898,32.3744866053263
79,27,0,0.0189999993890524,0,0,69.4100036621094,0,10.8999996185303,28.4750003814697,31.3810501098633,32.7249984741211,16,27.2191219329834,27.2191219329834,34.5384238316463
80,27,0,0.0109999999403954,0,1,111.800003051758,0,10.8999996185303,27.8999996185303,30.2386302947998,33.2999992370605,17,27.7941226959229,27.7941226959229,35.1134245945857
81,27,0,0.0199999995529652,0,1,108.300003051758,0,10.8999996185303,14.8666696548462,18.9816398620605,46.3333282470703,18,40.8274536132812,40.8274536132812,48.1467545582698
82,27,0,-0.0450000017881393,1,0,109.199996948242,0,10.8999996185303,20.7666702270508,25.0818290710449,40.4333305358887,19,22.7187690734863,22.7187690734863,39.7219858169556
83,27,0,-0.0520000010728836,0,0,106.699996948242,0,10.8999996185303,25.8500003814697,19.578540802002,35.3499984741211,20,34.6605682373047,34.6605682373047,35.23159968853
84,27,0,-0.0149999996647239,0,1,108.5,1,10.8999996185303,28.0499992370605,23.8601608276367,33.1500015258789,21,23.5666275024414,23.5666275024414,32.2189572278191
85,27,0,0.0199999995529652,0,1,115.099998474121,2,10.8999996185303,26.5249996185303,20.4847393035889,34.6749992370605,22,29.5787448883057,29.5787448883057,32.9713677905855
86,27,0,-0.063000001013279,1,0,118.800003051758,3,10.8999996185303,27.1000003814697,20.712329864502,34.0999984741211,23,29.8805446624756,29.8805446624756,32.3332594958219
64,28,0,-0.202999994158745,0,1,124,0,13.3999996185303,32.3283805847168,25.5211791992188,28.8716201782227,1,0,18.4416122436523,18.441612670819
65,28,0,-0.206000000238419,0,1,119.699996948242,0,13.3999996185303,38,21.1181201934814,23.2000007629395,2,11.25,11.25,11.25
66,28,0,-0.188999995589256,1,0,121,0,13.3999996185303,32,17.7978992462158,29.2000007629395,3,17.25,17.25,17.25
67,28,0,-0.164000004529953,0,0,119.900001525879,0,13.3999996185303,13.2477102279663,16.7394905090332,47.9522895812988,4,36.0022888183594,36.0022888183594,36.0022897720337
68,28,0,-0.138999998569489,0,1,121.699996948242,0,13.3999996185303,22.5297698974609,25.0049800872803,38.6702308654785,5,27.3720016479492,27.3720016479492,27.3719997406006
69,28,0,-0.171000003814697,0,1,115.099998474121,0,13.3999996185303,25.2824592590332,31.2835597991943,35.9175415039062,6,24.619312286377,24.619312286377,24.6193103790283
70,28,0,-0.0710000023245811,1,0,116.900001525879,0,13.3999996185303,23.2164306640625,31.139009475708,37.983570098877,7,26.6853408813477,26.6853408813477,26.685338973999
71,28,0,-0.101000003516674,0,0,112.300003051758,0,13.3999996185303,40.8541297912598,35.6379585266113,20.3458690643311,8,9.04764175415039,9.04764175415039,9.04763984680176
72,28,0,-0.0920000001788139,0,1,113.400001525879,0,13.3999996185303,29.5604000091553,25.3110809326172,31.6396007537842,9,15.4619159698486,15.4619159698486,17.088399887085
